Date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2006-01-07 00:00:00,22,32.4,26,86,6,6.6,3,225,1,N 
2006-01-08 00:00:00,23,32.8,26.2,88,47,7.3,3,135,1,N 
2006-01-09 00:00:00,24,33,27.7,83,8888,7,4,360,1,N 
2006-01-10 00:00:00,24,33.2,27.6,85,10,8,4,360,2,SW
2006-01-11 00:00:00,25,33.2,27.7,81,9,7.4,3,180,1,N 
2006-01-12 00:00:00,24,32.2,27.3,84,8888,6.3,5,225,2,SW
2006-01-13 00:00:00,24,33.4,26.8,85,8,6,3,360,1,SW
2006-01-14 00:00:00,23,34.2,26.4,85,2,7.6,5,360,1,N 
2006-01-15 00:00:00,24,32.4,25.9,85,100,6.3,3,45,2,N 
2006-01-16 00:00:00,23,31.9,26,88,1,2.2,2,45,1,NE
2006-01-17 00:00:00,24,33.2,27.2,81,2,5.3,5,225,1,NE
2006-01-18 00:00:00,24,34.6,27.6,83,2,6.4,10,360,2,N 
2006-01-19 00:00:00,24,36.1,29,70,8888,7.1,3,225,2,N 
2006-01-20 00:00:00,24,34.6,28.3,70,0,5.4,3,360,2,NE
2006-01-21 00:00:00,24,34.4,27.7,77,0,3.4,3,45,2,N 
2006-01-22 00:00:00,24,33.4,27.4,77,0,4.2,3,360,1,N 
2006-01-23 00:00:00,24,33,27.6,80,0,5,3,180,1,N 
2006-01-24 00:00:00,23,32.2,26.1,86,11,3.5,3,225,1,N 
2006-01-25 00:00:00,24,32.4,27,84,15,4.6,4,180,1,SW
2006-01-26 00:00:00,23,32.6,27.7,80,8888,1.9,3,225,1,N 
2006-01-27 00:00:00,24,34.2,27.6,74,0,6.2,5,135,2,N 
2006-01-28 00:00:00,23,33,27.4,78,0,1,3,180,1,N 
2006-01-29 00:00:00,24,33.1,27.3,78,8888,4.6,3,360,1,SW
2006-01-30 00:00:00,24,33.6,28.1,78,0,6.6,3,180,1,SW
2006-01-31 00:00:00,23,33.4,26.8,82,0,6.4,5,360,2,N 
2006-02-01 00:00:00,23,31.8,26.1,84,13,1.4,5,90,1,N 
2006-02-02 00:00:00,24,33.6,27.6,78,12,8,3,135,1,N 
2006-02-03 00:00:00,23,32,26.5,86,0,3.1,4,360,1,N 
2006-02-04 00:00:00,24,33.2,26.5,79,2,6,3,225,1,N 
2006-02-05 00:00:00,24,32.6,26.9,84,8888,5.2,5,180,1,N 
2006-02-06 00:00:00,24,30.3,27,88,5,1.3,2,360,0,N 
2006-02-07 00:00:00,23,32,25.8,88,0,3.5,6,225,2,N 
2006-02-08 00:00:00,23,32.6,25.7,87,29,2.5,3,135,1,N 
2006-02-09 00:00:00,24,32,26.2,88,3,5.9,5,180,1,N 
2006-02-10 00:00:00,23,31,26.5,88,102,3.8,4,135,1,N 
2006-02-11 00:00:00,23,32.6,26.8,84,25,5.5,4,180,1,NE
2006-02-12 00:00:00,23,31.4,26.4,85,0,3.4,8,180,2,N 
2006-02-13 00:00:00,24,33.2,27.5,78,37,7.3,3,135,1,N 
2006-02-14 00:00:00,25,33.4,26.8,81,0,6.5,4,180,2,N 
2006-02-15 00:00:00,25,32.7,27.2,84,19,4.2,4,135,2,N 
2006-02-16 00:00:00,24,33.2,26.5,84,1,6.5,4,270,1,N 
2006-02-17 00:00:00,24,33.6,26.5,83,15,6,4,360,2,N 
2006-02-18 00:00:00,24,33,26.6,81,4,5.8,5,360,1,N 
2006-02-19 00:00:00,23,32.2,26.8,82,26,4,3,180,0,N 
2006-02-20 00:00:00,23,33.4,27.3,79,1,7.8,4,360,1,N 
2006-02-21 00:00:00,25,34.6,28.2,77,0,6.5,3,135,0,N 
2006-02-22 00:00:00,25,33,28.3,80,0,6.9,5,360,2,N 
2006-02-23 00:00:00,25,33.2,27.4,86,0,3.1,4,360,1,N 
2006-02-24 00:00:00,24,30.6,26.8,91,63,0,4,225,1,SW
2006-02-25 00:00:00,24,33.5,28.2,80,108,7.7,3,360,2,N 
2006-02-26 00:00:00,24,33.6,27.6,82,25,7.3,5,360,2,SW
2006-02-27 00:00:00,23,32.2,26.1,87,22,4.4,5,360,2,N 
2006-02-28 00:00:00,23,31.6,25.5,86,30,1.2,4,270,2,N 
2006-03-01 00:00:00,23,30.9,25.7,87,67,0,4,135,1,N 
2006-03-02 00:00:00,23,31,26.2,82,1,1,3,360,2,N 
2006-03-03 00:00:00,22,31.8,25.9,80,8888,3.1,5,180,2,N 
2006-03-04 00:00:00,23,33.2,26.6,82,6,7.4,3,180,2,N 
2006-03-05 00:00:00,24,33.2,27.4,78,0,5.3,3,360,2,W 
2006-03-06 00:00:00,23,34,28.5,74,0,7.4,3,270,2,N 
2006-03-07 00:00:00,22,33.6,26.4,80,0,7.4,9,45,3,N 
2006-03-08 00:00:00,23,32.2,25.2,78,3,1.4,8,180,2,N 
2006-03-09 00:00:00,23,33.5,27.4,77,34,7.8,4,360,2,SW
2006-03-10 00:00:00,24,33.4,27.6,69,0,6,4,90,1,N 
2006-03-11 00:00:00,24,33.2,28.3,78,0,5.3,4,180,2,N 
2006-03-12 00:00:00,24,30.6,27.1,86,0,0,4,135,2,N 
2006-03-13 00:00:00,23,32,26,89,2,2.6,10,225,2,NE
2006-03-14 00:00:00,24,32.6,26.5,84,18,6.3,3,360,1,N 
2006-03-15 00:00:00,24,33.1,27.6,83,8888,5.8,3,360,2,N 
2006-03-16 00:00:00,25,33.4,27.8,74,0,7.4,5,360,2,SW
2006-03-17 00:00:00,22,33.2,27.5,76,0,6.3,5,270,2,N 
2006-03-18 00:00:00,24,32.6,26.5,84,20,5.4,4,360,2,SW
2006-03-19 00:00:00,24,33.6,28,81,18,5.8,3,45,1,N 
2006-03-20 00:00:00,24,32.8,26.5,88,2,5.6,3,180,1,SW
2006-03-21 00:00:00,25,32.1,26.3,88,53,5.3,5,360,2,SW
2006-03-22 00:00:00,25,33.2,25.6,82,2,5.5,5,135,1,N 
2006-03-23 00:00:00,25,33.4,27.8,84,0,5.8,5,90,2,SW
2006-03-24 00:00:00,24,33.4,27.9,83,3,7.4,4,90,2,N 
2006-03-25 00:00:00,25,33.6,28.3,81,11,8,3,135,1,N 
2006-03-26 00:00:00,24,34.6,27.7,78,0,6.2,15,225,2,N 
2006-03-27 00:00:00,25,34.6,27.8,81,23,6.1,5,135,2,N 
2006-03-28 00:00:00,25,33.6,27.9,79,0,6,3,180,2,N 
2006-03-29 00:00:00,23,32.7,26.5,87,8888,3.9,9,90,2,N 
2006-03-30 00:00:00,24,31.8,26.6,80,8,4.5,4,180,1,N 
2006-03-31 00:00:00,24,31.2,26.5,88,1,1.8,3,90,1,SW
2006-04-01 00:00:00,23,31.2,26.6,84,8,0,2,360,1,N 
2006-04-02 00:00:00,23,32.4,27.2,78,0,5.4,2,180,1,SW
2006-04-03 00:00:00,23,34.8,27.8,72,0,7.9,5,180,2,SW
2006-04-04 00:00:00,24,33.4,27.6,79,0,6.9,3,180,1,W 
2006-04-05 00:00:00,23,32.8,27.6,82,0,5.4,4,180,2,N 
2006-04-06 00:00:00,24,32.6,26.5,86,15,3,2,225,1,N 
2006-04-07 00:00:00,24,32,27.2,84,8888,3.2,5,135,2,N 
2006-04-08 00:00:00,24,32.6,27.4,85,8888,5.3,3,90,1,N 
2006-04-09 00:00:00,24,32.7,27,84,0,4.4,8,360,2,N 
2006-04-10 00:00:00,24,32.6,26.4,86,3,3.2,5,45,2,N 
2006-04-11 00:00:00,24,30.3,26.4,90,8888,0.6,3,225,2,N 
2006-04-12 00:00:00,24,32.6,27.2,86,11,6.2,3,180,1,N 
2006-04-13 00:00:00,24,32.9,27.4,83,12,6.8,4,360,1,SW
2006-04-14 00:00:00,24,32.8,26.6,86,1,6.6,5,90,2,N 
2006-04-15 00:00:00,23,31.8,26.2,88,20,4.2,4,135,1,N 
2006-04-16 00:00:00,24,30,26,89,76,2.7,3,360,1,N 
2006-04-17 00:00:00,23,32.2,26.4,84,8888,6,4,360,2,N 
2006-04-18 00:00:00,23,32.8,25.4,88,71,7,5,180,2,N 
2006-04-19 00:00:00,23,32.4,26.6,84,7,6.8,3,360,1,N 
2006-04-20 00:00:00,24,31.6,26.8,85,0,3,3,360,2,N 
2006-04-21 00:00:00,23,32.9,26.3,89,1,5.4,6,360,2,N 
2006-04-22 00:00:00,23,32.2,25.7,88,49,4.5,10,225,2,N 
2006-04-23 00:00:00,23,31.6,25.9,90,73,5.4,3,270,1,N 
2006-04-24 00:00:00,23,31,26.6,86,22,3.3,3,135,1,SW
2006-04-25 00:00:00,24,31.8,27.1,86,4,6.1,4,270,1,N 
2006-04-26 00:00:00,24,31.6,26.5,89,4,5.1,3,180,1,SW
2006-04-27 00:00:00,23,31.8,26.7,89,27,4.2,7,135,2,SW
2006-04-28 00:00:00,23,31.4,26.4,88,34,2.7,3,360,1,N 
2006-04-29 00:00:00,24,32.6,26.4,87,8888,5.8,6,180,2,N 
2006-04-30 00:00:00,24,32.7,27.1,84,42,8,3,180,1,S 
2006-05-01 00:00:00,25,31.6,27.3,89,12,4.2,2,360,1,N 
2006-05-02 00:00:00,24,31.8,27,88,0,4.2,6,90,2,N 
2006-05-03 00:00:00,23,31.8,26.5,89,45,5.1,4,180,2,N 
2006-05-04 00:00:00,23,32.2,26.5,87,58,4.5,2,360,1,N 
2006-05-05 00:00:00,23,32,26.5,86,1,5.1,3,90,1,N 
2006-05-06 00:00:00,24,32.2,27.2,82,8,5.6,4,90,1,N 
2006-05-07 00:00:00,23,30.6,26.4,87,6,0.8,4,360,1,SW
2006-05-08 00:00:00,24,31.7,25.5,83,2,6.6,4,360,1,N 
2006-05-09 00:00:00,25,32.4,27,85,30,4.9,4,180,2,N 
2006-05-10 00:00:00,24,32.2,27.1,87,15,5.3,4,180,2,N 
2006-05-11 00:00:00,24,33.2,27.6,85,14,6.9,5,180,2,N 
2006-05-12 00:00:00,24,32.3,27,84,0,2.5,4,45,2,N 
2006-05-13 00:00:00,24,32.2,26.5,86,4,5.8,4,135,2,NE
2006-05-14 00:00:00,24,32.6,27.1,86,20,5,4,360,2,N 
2006-05-15 00:00:00,24,32,27.1,87,108,5.4,4,135,1,N 
2006-05-16 00:00:00,25,32,27.1,86,18,5.6,4,360,1,SE
2006-05-17 00:00:00,25,31.4,27.3,87,6,2.4,3,135,1,N 
2006-05-18 00:00:00,24,32.4,26.9,86,7,4.7,4,135,2,SW
2006-05-19 00:00:00,24,32.4,27.2,81,40,7,3,180,2,N 
2006-05-20 00:00:00,24,31.5,26.6,86,75,4.7,3,360,2,N 
2006-05-21 00:00:00,24,30.6,26.8,86,1,1.6,3,360,1,W 
2006-05-22 00:00:00,23,31.2,26.4,89,4,5,3,90,2,N 
2006-05-23 00:00:00,23,31.2,25.2,89,27,4.2,4,360,1,N 
2006-05-24 00:00:00,24,29.8,25.8,90,96,0.2,3,135,1,N 
2006-05-25 00:00:00,24,31.8,27,86,8888,4.4,3,180,1,W 
2006-05-26 00:00:00,24,30.8,26.9,88,14,3.4,4,45,2,N 
2006-05-27 00:00:00,24,31.8,26.6,86,8888,4.6,2,360,1,SW
2006-05-28 00:00:00,24,32.4,27.8,83,18,5.8,2,90,1,N 
2006-05-29 00:00:00,23,29.8,26.4,86,8888,0,2,225,1,S 
2006-05-30 00:00:00,23,32,26.5,84,0,6.3,5,90,2,N 
2006-05-31 00:00:00,23,31.5,26.8,84,1,3.9,4,135,2,N 
2006-06-01 00:00:00,24,31.6,24.7,86,18,6.2,3,135,1,N 
2006-06-02 00:00:00,24,30.6,25.7,84,4,2.7,4,90,1,N 
2006-06-03 00:00:00,23,32.3,26.7,85,0,3.8,3,180,1,S 
2006-06-04 00:00:00,23,30.8,25.6,88,0,4,3,180,1,N 
2006-06-05 00:00:00,22,30.8,25.5,88,2,4.2,3,180,1,SW
2006-06-06 00:00:00,23,30.8,24.9,89,18,3.3,3,360,2,N 
2006-06-07 00:00:00,24,32,26.4,84,20,5.9,3,360,2,N 
2006-06-08 00:00:00,22,29.2,26,87,4,1.5,4,45,2,N 
2006-06-09 00:00:00,24,30.8,25.6,79,8888,4.6,2,180,1,SW
2006-06-10 00:00:00,23,30,25.6,84,8888,2.3,4,360,1,SW
2006-06-11 00:00:00,23,31,25.7,88,63,4.4,4,270,2,N 
2006-06-12 00:00:00,23,28.4,25,91,84,0,2,135,1,W 
2006-06-13 00:00:00,23,29,25.9,89,3,1.8,3,135,1,N 
2006-06-14 00:00:00,23,31.6,26.5,86,8888,5,2,360,1,N 
2006-06-15 00:00:00,23,29.8,25.6,85,0,0.8,3,180,1,N 
2006-06-16 00:00:00,24,32,26.5,84,16,7.4,3,225,1,SE
2006-06-17 00:00:00,23,28.8,25.6,84,15,1,3,225,1,W 
2006-06-18 00:00:00,24,31.6,26.4,85,6,6,3,180,1,N 
2006-06-19 00:00:00,23,31,26.6,85,8888,4.8,4,360,1,N 
2006-06-20 00:00:00,23,28,25.2,92,138,0,2,180,1,N 
2006-06-21 00:00:00,24,31.4,26.2,83,8888,4.5,3,180,2,N 
2006-06-22 00:00:00,24,28.2,24.5,92,31,0,4,180,2,N 
2006-06-23 00:00:00,23,27.8,25.5,91,7,0.2,4,360,2,N 
2006-06-24 00:00:00,24,32,26.2,87,11,7,3,360,2,N 
2006-06-25 00:00:00,24,30.8,25.4,91,51,2,3,90,2,N 
2006-06-26 00:00:00,23,31.6,25.9,85,29,3.8,3,360,2,N 
2006-06-27 00:00:00,23,31.2,25.9,81,8888,4,3,135,2,N 
2006-06-28 00:00:00,24,31,26,84,0,5.2,3,225,2,N 
2006-06-29 00:00:00,24,29.4,25.6,89,10,3.1,5,360,2,N 
2006-06-30 00:00:00,25,31.7,26.8,82,5,6.2,2,180,2,N 
2006-07-01 00:00:00,25,32,27.3,80,0,7.1,3,180,2,N 
2006-07-02 00:00:00,25,31.2,27.4,85,1,5.5,3,135,1,N 
2006-07-03 00:00:00,25,31,27.2,90,4,3.3,3,225,1,N 
2006-07-04 00:00:00,25,31,26.9,85,5,3.7,3,180,2,N 
2006-07-05 00:00:00,23,29.2,25.7,88,8888,0.4,4,360,2,N 
2006-07-06 00:00:00,24,32.5,27.3,76,8888,6.6,3,135,2,SW
2006-07-07 00:00:00,23,30.4,26.5,84,0,1.8,3,90,2,N 
2006-07-08 00:00:00,24,32.8,26.9,80,0,6,2,180,1,N 
2006-07-09 00:00:00,23,32.1,27.6,80,2,7.8,3,360,1,N 
2006-07-10 00:00:00,23,31.8,26.5,80,4,5.2,4,180,2,SW
2006-07-11 00:00:00,22,30.7,25.8,80,8888,5.9,5,180,2,N 
2006-07-12 00:00:00,23,31.2,25.7,80,0,6.2,3,90,2,N 
2006-07-13 00:00:00,23,29.8,25.5,86,7,3,3,360,2,N 
2006-07-14 00:00:00,24,29.7,25.5,85,35,3,3,90,1,NE
2006-07-15 00:00:00,23,28.9,25.2,88,8888,2.2,4,135,2,SW
2006-07-16 00:00:00,22,26.8,24.3,93,6,0,4,135,1,SW
2006-07-17 00:00:00,23,32.4,26.8,79,8888,7.8,3,225,2,N 
2006-07-18 00:00:00,24,32.4,27.2,81,0,7.8,2,360,2,N 
2006-07-19 00:00:00,22,31.7,27.3,80,0,6.2,3,360,2,N 
2006-07-20 00:00:00,22,31.6,25.8,77,8888,6.6,4,180,2,SW
2006-07-21 00:00:00,22,30.8,26,80,0,7,4,180,2,N 
2006-07-22 00:00:00,22,30.6,25.4,81,0,3.3,3,45,2,N 
2006-07-23 00:00:00,22,31.2,25.6,83,0,4.6,4,180,2,SE
2006-07-24 00:00:00,23,29.5,26.1,82,8888,1.5,3,45,1,SW
2006-07-25 00:00:00,22,31.8,26.1,82,0,6.3,5,90,1,SW
2006-07-26 00:00:00,24,31.4,26.3,85,19,3.4,5,135,1,N 
2006-07-27 00:00:00,23,30,26.3,86,4,2.7,4,180,2,N 
2006-07-28 00:00:00,23,31.2,26.2,82,8888,5.2,3,135,1,SW
2006-07-29 00:00:00,23,31.2,26.2,81,17,4.6,3,180,1,N 
2006-07-30 00:00:00,21,31,26.1,82,8888,7.4,3,180,2,S 
2006-07-31 00:00:00,23,30.8,26.7,83,0,7.4,3,180,1,NE
2006-08-01 00:00:00,22,30,25.1,89,8888,3.4,5,135,2,N 
2006-08-02 00:00:00,21,30.2,25.3,86,12,4.2,4,180,2,N 
2006-08-03 00:00:00,22,30.1,25.1,87,0,2.5,3,360,1,N 
2006-08-04 00:00:00,21,27.2,24.1,91,8888,0.3,4,135,1,N 
2006-08-05 00:00:00,22,29.1,24.7,80,7,3.7,3,360,2,N 
2006-08-06 00:00:00,22,27.6,23.9,88,0,0.2,3,360,1,N 
2006-08-07 00:00:00,22,28.4,23.7,87,6,1.4,2,360,1,N 
2006-08-08 00:00:00,20,28.1,23.4,87,8888,0.3,3,180,2,N 
2006-08-09 00:00:00,21,28.8,24.1,77,2,1.5,3,360,2,N 
2006-08-10 00:00:00,20,30.2,24.7,82,0,5.3,3,180,1,N 
2006-08-11 00:00:00,21,30.4,25.6,82,8888,5.9,2,225,1,N 
2006-08-12 00:00:00,21,30.8,25.4,84,0,3.1,3,360,2,N 
2006-08-13 00:00:00,20,29.5,24.6,83,0,2.6,4,180,2,N 
2006-08-14 00:00:00,21,31.4,25,82,8888,5.8,3,135,1,N 
2006-08-15 00:00:00,22,32.1,26.1,79,0,7.6,3,180,1,NE
2006-08-16 00:00:00,23,32,27,83,4,5.9,3,135,2,N 
2006-08-17 00:00:00,22,32.4,26.8,83,8888,7.8,4,135,2,E 
2006-08-18 00:00:00,23,32.6,26.6,77,12,5.1,2,360,1,N 
2006-08-19 00:00:00,24,31.8,27.2,82,7,5.8,2,90,1,NE
2006-08-20 00:00:00,23,31.2,26.7,80,8888,4.3,3,90,2,N 
2006-08-21 00:00:00,23,29,25.2,85,0,1.8,2,360,2,N 
2006-08-22 00:00:00,22,29,25.4,85,8888,2.6,3,225,2,SW
2006-08-23 00:00:00,22,31.2,25.7,82,8888,6.8,4,180,2,SE
2006-08-24 00:00:00,23,31.1,25.7,81,0,4.6,3,135,2,SE
2006-08-25 00:00:00,23,31.2,26.5,83,0,5.8,5,135,2,NE
2006-08-26 00:00:00,22,28.8,25.5,80,11,0,3,360,2,N 
2006-08-27 00:00:00,22,29,24,91,1,3.8,4,270,2,N 
2006-08-28 00:00:00,22,29,24.6,90,16,1.8,4,180,1,N 
2006-08-29 00:00:00,22,31.7,25.7,84,23,6.4,3,135,1,W 
2006-08-30 00:00:00,21,32.4,26.6,80,15,7.8,5,135,2,SW
2006-08-31 00:00:00,21,31.8,25.9,74,2,8,4,90,2,N 
2006-09-01 00:00:00,22,31.4,25.7,71,0,8,3,135,2,N 
2006-09-02 00:00:00,23,30.9,25.7,84,1,3.8,3,90,1,N 
2006-09-03 00:00:00,23,29.8,26,84,8888,2.8,3,135,2,N 
2006-09-04 00:00:00,24,32.5,26.7,80,0,4.8,3,135,1,N 
2006-09-05 00:00:00,22,32.6,27.2,78,0,6.6,3,360,2,SE
2006-09-06 00:00:00,21,31.8,26.2,80,26,8,3,360,2,SW
2006-09-07 00:00:00,21,32.5,26.2,72,0,8,4,135,2,NE
2006-09-08 00:00:00,23,33.1,26.6,74,0,8,4,135,2,S 
2006-09-09 00:00:00,22,32.9,27.3,77,0,8,3,135,2,N 
2006-09-10 00:00:00,23,32.6,26.5,72,0,8,4,360,2,N 
2006-09-11 00:00:00,24,32.4,27.1,76,8888,7,4,135,2,N 
2006-09-12 00:00:00,24,32.4,26.4,83,8888,5.8,5,180,2,N 
2006-09-13 00:00:00,23,31.2,26,88,3,1.8,5,360,1,S 
2006-09-14 00:00:00,23,31.5,26.1,86,77,4.1,5,90,2,N 
2006-09-15 00:00:00,23,32.4,26.7,81,50,8,4,180,2,S 
2006-09-16 00:00:00,23,32.6,26.3,82,5,7.9,3,180,1,E 
2006-09-17 00:00:00,20,31.2,26.5,74,3,4.6,3,135,2,N 
2006-09-18 00:00:00,22,32,25.9,66,0,6.7,3,180,1,N 
2006-09-19 00:00:00,22,32.6,26.7,78,31,7.1,5,135,2,N 
2006-09-20 00:00:00,23,29.6,25.4,87,4,3.9,3,180,2,N 
2006-09-21 00:00:00,23,30.2,25.7,85,8888,0.4,3,360,1,N 
2006-09-22 00:00:00,24,31.2,26.3,76,8888,4.1,4,90,2,N 
2006-09-23 00:00:00,22,31,24.9,88,8888,1.9,4,135,2,SW
2006-09-24 00:00:00,21,31.5,25.7,81,8888,4.9,5,135,2,N 
2006-09-25 00:00:00,22,31.6,25.1,86,8888,6.3,4,180,2,N 
2006-09-26 00:00:00,23,32.4,26,80,0,4.7,3,270,2,SE
2006-09-27 00:00:00,21,31.2,26.4,79,0,4.6,4,180,2,N 
2006-09-28 00:00:00,23,31.5,26.3,76,0,7.8,3,180,2,N 
2006-09-29 00:00:00,22,32.1,27.1,76,0,6.6,3,180,2,N 
2006-09-30 00:00:00,21,32.2,26.3,77,0,7.3,3,180,2,N 
2006-10-01 00:00:00,24,32,27.4,78,0,7.9,4,135,2,N 
2006-10-02 00:00:00,23,33,26.7,77,0,6.4,5,360,2,N 
2006-10-03 00:00:00,23,32.1,27.3,78,0,8,3,180,2,N 
2006-10-04 00:00:00,22,33,27.5,73,0,8,3,270,2,N 
2006-10-05 00:00:00,21,33.6,26.7,69,0,8,2,180,1,N 
2006-10-06 00:00:00,20,32.6,26.3,64,0,8,4,180,2,N 
2006-10-07 00:00:00,22,32,26.7,68,0,7.5,3,135,1,SE
2006-10-08 00:00:00,22,31.8,26.2,79,2,2.8,3,135,1,NE
2006-10-09 00:00:00,23,31,25.9,84,0,1.1,4,135,1,N 
2006-10-10 00:00:00,23,32.4,27.2,78,4,8,3,180,2,N 
2006-10-11 00:00:00,22,32.2,26.7,77,0,6.4,3,180,2,N 
2006-10-12 00:00:00,23,32.1,26.6,70,0,6.8,4,360,2,N 
2006-10-13 00:00:00,23,32,27.1,79,0,5.1,3,360,2,SE
2006-10-14 00:00:00,24,31.6,26.6,82,8888,2.3,3,90,2,N 
2006-10-15 00:00:00,23,32.4,27.1,81,6,5.6,3,45,2,N 
2006-10-16 00:00:00,24,32.6,27.4,78,0,6.2,4,180,2,N 
2006-10-17 00:00:00,22,33.2,26.1,77,0,6.2,3,135,1,N 
2006-10-18 00:00:00,23,33,27.3,78,0,8,4,180,2,SE
2006-10-19 00:00:00,23,33,26.9,78,0,7.8,4,225,2,S 
2006-10-20 00:00:00,23,32,27.3,74,0,2.2,5,90,1,N 
2006-10-21 00:00:00,23,33.2,27.6,78,0,7,3,225,2,SE
2006-10-22 00:00:00,24,35,28.6,72,8888,7.1,3,135,2,N 
2006-10-23 00:00:00,23,31.8,27.6,69,0,6.3,4,180,1,N 
2006-10-24 00:00:00,22,32.5,27,74,0,8,5,180,2,N 
2006-10-25 00:00:00,21,33.6,27.2,77,0,7.3,4,135,2,N 
2006-10-26 00:00:00,24,32.2,27.3,78,0,1.4,3,180,1,N 
2006-10-27 00:00:00,24,32.8,27.6,74,8888,7.3,4,180,1,N 
2006-10-28 00:00:00,24,32.5,27.1,75,0,4.6,3,180,2,N 
2006-10-29 00:00:00,24,32.6,27.9,74,8888,7.4,4,180,1,N 
2006-10-30 00:00:00,24,33.2,27.8,78,0,7.5,3,180,2,S 
2006-10-31 00:00:00,25,33.6,28.6,79,8888,7.1,4,45,1,N 
2006-11-01 00:00:00,24,32.4,27.7,81,7,5.8,5,360,2,N 
2006-11-02 00:00:00,24,32.5,28.2,76,0,7,4,180,2,S 
2006-11-03 00:00:00,22,34.2,28.4,78,0,7,4,180,2,NE
2006-11-04 00:00:00,23,35.2,27.6,64,0,8,3,135,2,N 
2006-11-05 00:00:00,22,34.6,28.3,73,0,8,5,180,2,SE
2006-11-06 00:00:00,23,34.4,27.7,72,0,8,4,135,3,N 
2006-11-07 00:00:00,24,34,27.8,72,0,8,3,225,2,N 
2006-11-08 00:00:00,25,36,29.2,66,0,8,4,180,2,SW
2006-11-09 00:00:00,23,34.2,28.6,68,0,8,5,180,2,N 
2006-11-10 00:00:00,23,34.8,28.4,74,0,8,4,135,2,N 
2006-11-11 00:00:00,23,34.2,28.3,70,0,8,5,135,2,N 
2006-11-12 00:00:00,23,34,27.6,72,0,8,4,180,2,NE
2006-11-13 00:00:00,25,34.8,28.5,72,0,8,2,180,2,N 
2006-11-14 00:00:00,25,34.8,29.2,69,0,8,3,180,1,N 
2006-11-15 00:00:00,23,34.8,28.2,74,11,6.6,5,135,2,SE
2006-11-16 00:00:00,24,34.4,28.1,70,8888,8,4,180,2,N 
2006-11-17 00:00:00,24,33.9,28.7,70,0,8,9,0,2,N 
2006-11-18 00:00:00,24,34.9,27.6,76,1,6.6,18,225,2,N 
2006-11-19 00:00:00,24,35,27.9,72,14,8,5,180,2,S 
2006-11-20 00:00:00,24,32.4,27.8,74,0,1.8,4,45,3,N 
2006-11-21 00:00:00,23,33.5,27.7,78,8888,5.7,5,90,1,N 
2006-11-22 00:00:00,23,34.2,26.7,85,3,6.5,9,45,2,N 
2006-11-23 00:00:00,24,33.2,26.6,85,29,5.6,5,360,2,N 
2006-11-24 00:00:00,23,32.4,26.9,86,18,3.3,3,360,1,N 
2006-11-25 00:00:00,24,33.6,27.2,80,3,7,4,135,1,N 
2006-11-26 00:00:00,24,33.2,27.8,76,8888,6.8,3,180,1,N 
2006-11-27 00:00:00,24,33,27.3,82,0,5.3,3,135,2,SW
2006-11-28 00:00:00,23,34.4,27.2,78,8888,6.2,6,135,1,SW
2006-11-29 00:00:00,24,33.4,27.6,74,0,5.1,4,135,1,SW
2006-11-30 00:00:00,24,34.2,28.4,74,0,7.4,4,90,2,N 
2006-12-01 00:00:00,24,34.6,28.4,71,0,6.1,4,180,2,N 
2006-12-02 00:00:00,24,34.2,28.1,79,11,6.2,8,225,1,SW
2006-12-03 00:00:00,24,33.2,28.4,80,3,6.3,4,225,2,N 
2006-12-04 00:00:00,23,34,27.4,78,3,7.4,4,135,2,N 
2006-12-05 00:00:00,23,33.8,26.8,78,5,5.9,5,45,2,N 
2006-12-06 00:00:00,24,34.2,27.6,78,1,5.4,2,360,1,N 
2006-12-07 00:00:00,23,34.4,28.2,74,0,8,5,135,2,N 
2006-12-08 00:00:00,24,35,29,77,0,7.2,4,135,2,N 
2006-12-09 00:00:00,23,34,27.5,82,2,2.2,3,360,1,N 
2006-12-10 00:00:00,24,34.4,28.2,79,2,6.8,5,180,2,N 
2006-12-11 00:00:00,24,34.3,27.6,80,0,4.2,3,180,1,N 
2006-12-12 00:00:00,24,35.2,29,73,8888,7.9,3,135,1,S 
2006-12-13 00:00:00,25,34.2,29.2,74,8888,6.9,4,135,2,N 
2006-12-14 00:00:00,24,33.8,27.7,80,28,5.5,3,270,2,SE
2006-12-15 00:00:00,25,34.2,28.5,79,0,7.1,4,180,1,N 
2006-12-16 00:00:00,24,34.6,28.7,70,0,8,4,135,2,SW
2006-12-17 00:00:00,25,34.2,27.5,83,0,5.5,10,225,2,N 
2006-12-18 00:00:00,24,34.2,28,80,48,5.4,5,225,2,N 
2006-12-19 00:00:00,24,34.4,28.2,81,10,7.4,4,45,2,N 
2006-12-20 00:00:00,24,34.8,28.8,78,0,8,4,360,2,N 
2006-12-21 00:00:00,23,33.5,27.1,82,11,7.4,8,360,2,N 
2006-12-22 00:00:00,24,33.6,27.5,85,39,7.1,4,180,2,N 
2006-12-23 00:00:00,24,33.8,27.8,86,2,6.9,5,45,2,NE
2006-12-24 00:00:00,24,34,26.8,87,1,5.9,3,135,2,N 
2006-12-25 00:00:00,24,33,26.8,88,51,5.2,6,225,1,N 
2006-12-26 00:00:00,24,33.8,26.9,86,3,7.1,5,90,2,N 
2006-12-27 00:00:00,25,33.4,27.4,84,8888,5.5,6,360,2,N 
